id,type,model,status,date,front,oblast,raion,town,lat,lon,tags
28882,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-09,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,47.95968,37.45316,
28883,Infantry fighting vehicles,BMP-1(P),Destroyed,2024-09-23,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.790868,37.347694,-957
28884,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2024-08-11,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,,,-957
28885,Transport,KamAZ 6x6,Destroyed,2024-08-09,SouthWest Russia,Rostov oblast,Donetsk raion,Donetsk ,48.324272,39.923297,
28886,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,2024-08-09,East Ukraine,Donetsk oblast,,,,,"-944,-947,-931"
28888,Tanks,T-80BVM,Destroyed,2024-08-09,East Ukraine,Donetsk oblast,Bakhmut raion,Yahidne,48.629948,37.964782,"-957,-931"
28892,Tanks,T-80BVM Obr. 2022,Captured,2024-08-10,Central Russia,Kursk oblast,Sudzha raion,Goncharovka,51.183417,35.234528,"-938,-957"
28896,Helicopters,Ka-52 'Alligator' attack helicopter,Destroyed,2024-08-10,Central Russia,Kursk oblast,Sudzha raion,Oleshnya,51.137208,35.176217,-944
28897,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,2024-08-10,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,
28898,Infantry fighting vehicles,BMP-1 or 2,Destroyed,2024-08-10,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.8033,37.36606,-957
28899,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2024-08-10,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.80356,37.36567,-957
28900,Tanks,T-72 *,Destroyed,2024-08-10,Central Russia,Kursk oblast,,,,,-941
28901,Tanks,T-72B3 Obr. 2022,Captured,2024-08-10,Central Russia,Kursk oblast,,,,,"-937,-957,-932,-930"
28903,Tanks,T-62M Obr. 2022,Destroyed,2024-08-10,East Ukraine,Kharkiv oblast,Chuhuiv raion,Ohirtseve,50.290962,36.814249,
28904,Transport,Ural-4320,Destroyed,2024-08-10,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Kuzmyne,49.030562,38.134932,
28912,Tanks,T-80BVM Obr. 2022,Destroyed,2024-08-17,Central Russia,Kursk oblast,Sudzha raion,Goncharovka,51.182559,35.250129,"-941,-957"
28913,Self-propelled artillery,152mm 2S19M2 'Msta-S',Destroyed,2024-08-11,Central Russia,Kursk oblast,Belovsk raion,Krivitskie Budy,,,"-941,-953"
28914,Drones,Supercam S350 reconnaissance UAV,Captured,2024-08-12,East Ukraine,Zaporizhzhia oblast,,,,,
28917,Transport,Ural-4320,Destroyed,2024-08-10,East Ukraine,Luhansk oblast,Svatove raion,,,,-957
28918,Transport,KamAZ 6x6,Destroyed,2024-08-10,East Ukraine,Luhansk oblast,Svatove raion,,,,-957
28924,Drones,'Eleron-7' ('Eleron-T28ME') reconnaissance UAV,Captured,2024-08-11,,,,,,,
28925,Transport,Ural-4320,Destroyed,2024-08-10,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,
28926,Transport,Ural-4320,Destroyed,2024-03-28,South Ukraine,Kherson oblast,Skadovsk raion,Heroiske,,,
28927,Transport,Ural-4320,Destroyed,2024-03-28,South Ukraine,Kherson oblast,Skadovsk raion,Heroiske,,,
28929,Transport,KamAZ 6x6,Destroyed,2024-08-09,East Ukraine,Luhansk oblast,,,,,"-937,-932"
28930,Transport,ZiL-131,Destroyed,2024-06-05,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,
28931,Infantry fighting vehicles,BMP-1(P),Destroyed,2024-07-24,East Ukraine,Donetsk oblast,Volnovakha raion,,,,"-941,-957"
28932,Infantry fighting vehicles,BMP-1(P),Destroyed,2024-07-24,East Ukraine,Donetsk oblast,Volnovakha raion,,,,-957
28933,Infantry fighting vehicles,BMP-3,Destroyed,2024-01-16,,,,,,,"-941,-944"
28934,Transport,BAZ-69092,Damaged,2024-08-13,,,,,,,
28941,Towed artillery,152mm 2A36 'Giatsint-B' field gun,Destroyed,2024-07-28,South Ukraine,Kherson oblast,Kherson raion,Krynky,,,
28942,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Ocheretyne,48.26225,37.58801,"-957,-951"
28945,Transport,Ural-4320,Destroyed,2024-08-12,Central Russia,Kursk oblast,Korenevo raion,Korenevo,51.389218,34.97004,-953
28946,Transport,KamAZ 6x6,Destroyed,2024-08-12,Central Russia,Kursk oblast,Korenevo raion,Korenevo,51.389218,34.97004,"-953,-932,-930"
28949,Drones,'Feniks' reconnaissance UAV,Captured,2024-08-12,Central Russia,Kursk oblast,,,,,
28957,Transport,KamAZ 6x6,Destroyed,2024-08-13,Central Russia,Kursk oblast,Glushkovo raion,Sukhinovka,,,"-937,-932"
28960,Infantry fighting vehicles,Unknown IFV,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Donetsk raion,Oleksandrivka,47.91451,37.548432,-940
28961,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Destroyed,2024-08-12,,,,,,,
28962,Transport,GAZ-3308 'Sadko',Destroyed,2024-08-12,Central Russia,Belgorod oblast,,,,,
28963,Transport,KamAZ 8x8 with armoured cabin,Destroyed,2024-08-12,East Ukraine,Kharkiv oblast,Chuhuiv raion,Vovchansk,,,
28965,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,2024-08-12,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,
28966,Tanks,T-72B,Destroyed,2024-08-12,East Ukraine,Luhansk oblast,Svatove raion,Novovodiane,49.254626,38.072958,-957
28967,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-12,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,
28969,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Destroyed,2024-08-12,East Ukraine,Luhansk oblast,,,,,
28971,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,47.8538,37.42145,"-957,-951,-955"
28972,Tanks,Unknown tank,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,47.85401,37.42193,"-957,-952"
28973,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,47.85387,37.41234,"-957,-955"
28974,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,47.854925,37.421732,"-941,-938,-957,-931,-951,-955"
28975,Infantry fighting vehicles,Unknown IFV,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.7997,37.3428,
28976,Infantry fighting vehicles,Unknown IFV,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.7793,37.34609,-957
28977,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.78461,37.32998,"-941,-957"
28978,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.784159,37.332029,-957
28979,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.783556,37.324444,-957
28980,Infantry fighting vehicles,BMP-1 or 2,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vodiane,47.816079,37.376798,"-938,-931"
28982,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Zhelanne,48.21912,37.43949,-957
28984,Infantry fighting vehicles,BMP-1 675-sb3KDZ,Destroyed,2024-08-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,,,"-957,-951"
28985,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,2024-08-13,Central Russia,Kursk oblast,Sudzha raion,Martynovka,51.26405,35.3705,-941
28986,Infantry fighting vehicles,BMP-3,Destroyed,2024-08-13,Central Russia,Kursk oblast,Sudzha raion,Martynovka,51.264867,35.370483,-941
28989,Tanks,T-80BVM Obr. 2022,Captured,2024-08-08,Central Russia,Kursk oblast,Sudzha raion,Sudzha,51.198265,35.291062,-957
28997,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,47.96657,37.42868,-957
28998,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,47.96735,37.424766,-957
28999,Infantry fighting vehicles,BMP-1 or 2,Destroyed,2024-08-13,East Ukraine,Kharkiv oblast,Kharkiv raion,Strilecha,50.28919,36.41957,"-932,-930,-940"
29001,Tanks,T-72 *,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Bakhmut raion,Pivdenne,48.36363,37.94031,-957
29002,Transport,Ural-4320,Destroyed,2024-08-13,East Ukraine,Kharkiv oblast,,,,,"-937,-957,-932"
29003,Transport,Ural-4320,Destroyed,2024-08-13,East Ukraine,Kharkiv oblast,Kupiansk raion,Tokarivka,49.801467,37.926854,-957
29004,Transport,KamAZ 6x6,Destroyed,2024-08-13,East Ukraine,Zaporizhzhia oblast,Polohy raion,,,,
29005,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.78903,37.347673,"-938,-957,-955"
29008,Tanks,Unknown tank,Destroyed,2024-08-13,East Ukraine,Kharkiv oblast,Kharkiv raion,Morokhovets,50.253417,36.459556,"-932,-930,-940"
29009,Infantry fighting vehicles,BMP-1(P),Destroyed,2024-08-13,East Ukraine,Kharkiv oblast,Kharkiv raion,Morokhovets,50.258722,36.458611,-940
29010,Tanks,T-80BV,Destroyed,2024-08-13,East Ukraine,Kharkiv oblast,Kharkiv raion,Morokhovets,50.262944,36.469028,-940
29013,Engineering,BREM-1 armoured recovery vehicle,Destroyed,2024-08-13,,,,,,,
29014,Transport,KamAZ 6x6,Destroyed,2024-08-13,,,,,,,
29015,Tanks,T-90M 'Proryv',Captured,2024-08-14,Central Russia,Kursk oblast,Sudzha raion,Sudzha,,,"-937,-957,-932,-936"
29021,Infantry fighting vehicles,BTR-82AT,Abandoned,2024-08-07,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.925898,37.506433,-957
29026,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-14,Central Russia,Kursk oblast,Sudzha raion,Cherkasskaya Konopelka,51.15064,35.35105,
29035,Infantry fighting vehicles,BMP-1 or 2,Abandoned,2024-02-09,East Ukraine,Zaporizhzhia oblast,Polohy raion,Robotyne,47.460598,35.793029,
29036,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-21,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.931247,37.488667,-957
29037,Transport,Ural-4320,Destroyed,2024-08-16,Central Russia,Kursk oblast,Bolshoe Soldatskoe raion,Novosotnitskii,51.295348,35.446571,
29038,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2024-08-13,East Ukraine,Zaporizhzhia oblast,Polohy raion,Reshetylivske,47.549677,36.381067,
29039,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Abandoned,2024-08-12,East Ukraine,Donetsk oblast,Pokrovsk raion,Ocheretyne,48.25751,37.60578,"-957,-956"
29040,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2024-08-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Semenivka,48.174756,37.610061,
29041,Tanks,Unknown tank,Destroyed,2024-08-13,East Ukraine,Donetsk oblast,Pokrovsk raion,Novoselivka Persha,48.21018,37.519094,-957
29042,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2024-08-14,,,,,,,
29043,Engineering,BREM-1 armoured recovery vehicle,Destroyed,2024-08-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Avdiivka,48.187446,37.70018,-957
29045,Infantry fighting vehicles,BMP-2(K),Destroyed,2024-08-14,East Ukraine,Kharkiv oblast,Kharkiv raion,Morokhovets,50.258833,36.458472,-940
29047,Infantry fighting vehicles,BMP-2(K),Destroyed,2024-08-14,East Ukraine,Kharkiv oblast,Kharkiv raion,Lukiantsi,50.230694,36.537972,-957
29048,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2024-08-13,East Ukraine,Donetsk oblast,,,,,-957
29049,Drones,Supercam S350 reconnaissance UAV,Destroyed,2024-08-14,,,,,,,
29050,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Krasnohorivka ,,,"-941,-957"
29051,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2024-07-28,East Ukraine,Donetsk oblast,Donetsk raion,Yasynuvata,48.149222,37.847167,-941
29052,Infantry fighting vehicles,BTR-82AT,Damaged,2024-08-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Zhelanne,,,-957
29053,Self-propelled artillery,Unknown SPG,Destroyed,2024-08-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Semenivka,48.17632,37.62713,
29055,Transport,Ural-4320,Destroyed,2024-08-15,East Ukraine,Kharkiv oblast,Kupiansk raion,,,,-957
29056,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,2024-08-13,,,,,,,
29057,Tanks,T-80BVM Obr. 2022,Captured,2024-08-15,Central Russia,Kursk oblast,Sudzha raion,Sudzha,,,"-957,-932,-930"
29059,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,2024-08-08,,,,,,,"-941,-944"
29060,Airplanes,Tu-22M3 strategic bomber,Destroyed,2024-08-15,Siberia Russia,Irkutsk oblast,Cheremkhovo raion,Mikhaylovka,52.947972,103.339111,-944
29061,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Berdychi,48.195972,37.6255,-957
29062,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-12,East Ukraine,Zaporizhzhia oblast,,,,,-957
29064,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,2024-08-15,East Ukraine,Luhansk oblast,Svatove raion,Makiivka,49.22,38.021472,-957
29065,Tanks,Unknown T-80 Obr. 2022 variant,Destroyed,2024-08-17,Central Russia,Kursk oblast,,,,,"-941,-957"
29067,Tanks,Unknown T-72 Obr. 2022 variant,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.891025,37.478553,"-948,-957"
29068,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.891025,37.478553,"-957,-951"
29069,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.890841,37.479052,"-957,-951"
29070,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.8907,37.4803,-957
29071,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.8908,37.4795,
29072,Infantry fighting vehicles,BTR-82AT,Abandoned,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.890563,37.481625,"-957,-956"
29073,Infantry fighting vehicles,BMP-3,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.92586,37.453894,"-941,-940"
29075,Tanks,T-80BVM,Destroyed,2024-07-28,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,-941
29077,Tanks,T-72BA,Captured,2024-08-16,Central Russia,Kursk oblast,Sudzha raion,,,,"-957,-932,-930"
29078,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2024-05-22,East Ukraine,Kharkiv oblast,Kupiansk raion,,,,
29079,Infantry fighting vehicles,BMP-3,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.9259,37.4519,-941
29080,Infantry fighting vehicles,Unknown IFV,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.9259,37.4519,"-957,-952"
29081,Tanks,T-72 *,Destroyed,2024-08-17,East Ukraine,Donetsk oblast,Bakhmut raion,Soledar,,,-957
29082,Tanks,T-54B,Destroyed,2024-08-17,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,,,"-938,-957,-931,-959"
29083,Tanks,Unknown tank,Abandoned,2024-08-14,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,47.858396,37.415238,"-957,-956"
29085,Transport,KamAZ 6x6,Destroyed,2024-08-17,Central Russia,Kursk oblast,Sudzha raion,Goncharovka,51.182277,35.250306,
29086,Tanks,Unknown tank,Abandoned,2024-07-24,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.925869,37.456954,"-941,-948,-940"
29087,Tanks,Unknown tank,Abandoned,2024-07-24,East Ukraine,Donetsk oblast,Pokrovsk raion,Pobieda,47.925646,37.454616,"-948,-956"
29090,Self-propelled artillery,152mm 2S19 'Msta-S',Damaged,2024-08-15,East Ukraine,Donetsk oblast,Pokrovsk raion,Novobakhmutivka ,48.226125,37.637004,-957
29091,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,2024-07-14,South Ukraine,Kherson oblast,Kakhovka raion,Chaplynka,46.349694,33.551444,
29094,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Pokrovsk raion,Semenivka,48.181638,37.610579,"-947,-957,-931"
29096,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-16,East Ukraine,Donetsk oblast,Bakhmut raion,Zalizne,48.364614,37.870872,-957
29099,Transport,UAZ-452,Abandoned,2024-08-18,Central Russia,Kursk oblast,Sudzha raion,Pogrebki,51.388484,35.162666,"-956,-932,-951,-930"
29100,Infantry fighting vehicles,MT-LB with hydraulic dozer blade,Destroyed,2024-08-05,South Ukraine,Kherson oblast,,,,,
29103,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-17,East Ukraine,Donetsk oblast,Volnovakha raion,Pavlivka,47.749778,37.216917,
29104,Towed artillery,122mm 2A18 D-30 howitzer,Damaged,2024-08-17,,,,,,,
29106,Infantry fighting vehicles,BMP-1 or 2,Destroyed,2024-08-17,East Ukraine,Donetsk oblast,Pokrovsk raion,Sokil,48.254687,37.552002,
29107,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,2024-08-17,,,,,,,"-957,-959"
29109,Infantry fighting vehicles,BMP-2(K),Destroyed,2024-07-19,East Ukraine,Kharkiv oblast,Kupiansk raion,Kyslivka,49.640746,37.921822,"-957,-959"
29110,Infantry fighting vehicles,BMP-2(K),Destroyed,2024-07-19,East Ukraine,Kharkiv oblast,Kupiansk raion,Kyslivka,49.640746,37.921822,-957
29111,Transport,KamAZ 4x4,Destroyed,2024-05-14,,,,,,,"-937,-932"
29112,Transport,KamAZ 6x6,Destroyed,2024-08-13,East Ukraine,,,,,,"-947,-931"
29113,Transport,Ural-4320 tanker,Destroyed,2024-08-16,,,,,,,
29116,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2024-08-17,East Ukraine,Donetsk oblast,Pokrovsk raion,Soloviove,48.210667,37.600583,
29117,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-17,Central Russia,Kursk oblast,Glushkovo raion,Kulbaki,51.218952,34.81216,"-957,-951"
29119,Infantry fighting vehicles,BMD-4M,Destroyed,2024-08-17,,,,,,,"-941,-944,-957"
29120,Transport,Ural-4320,Captured,2024-08-17,Central Russia,Kursk oblast,,,,,
29121,Transport,KamAZ 6x6,Captured,2024-08-17,Central Russia,Kursk oblast,,,,,"-938,-957,-932"
29125,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2024-08-12,East Ukraine,Kharkiv oblast,Kupiansk raion,Nova Tarasivka,49.6741,38.02131,-957
29127,Transport,KamAZ 6x6 tractor unit,Destroyed,2024-08-18,East Ukraine,Luhansk oblast,Svatove raion,Svatove,49.387939,38.231054,
29128,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Damaged,2024-08-18,,,,,,,"-937,-931"
29129,Towed artillery,152mm 52-P-546 D-20 gun-howitzer,Destroyed,2024-08-18,,,,,,,
29133,Infantry fighting vehicles,BMP-1(P),Destroyed,2024-08-19,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Zolotarivka,48.88331,38.264316,-957
29134,Tanks,T-90M 'Proryv',Captured,2024-08-19,Central Russia,Kursk oblast,Korenevo raion,Lyubimovka,51.304577,34.976373,"-957,-932,-930"
29135,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Pokrovsk raion,,,,-957
29136,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Pokrovsk raion,Orlivka ,48.158422,37.64642,
29137,Towed artillery,100mm 2A29 MT-12 'Rapira' anti-tank gun,Captured,2024-08-18,Central Russia,Kursk oblast,,,,,
29138,Tanks,T-80BV,Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Bakhmut raion,Soledar,48.706583,38.093278,
29139,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-19,Central Russia,Kursk oblast,,,,,
29143,Transport,KamAZ-4385,Destroyed,2024-08-20,,,,,,,
29145,Transport,KamAZ 6x6,Destroyed,2024-08-20,Central Russia,Kursk oblast,Glushkovo raion,Rzhava,51.405806,34.673136,
29146,Engineering,River link pontoon for unknown floating bridge system,Damaged,2024-08-21,Central Russia,Kursk oblast,Glushkovo raion,Shagarovo,51.351046,34.676776,
29147,Engineering,River link pontoon for unknown floating bridge system,Damaged,2024-08-21,Central Russia,Kursk oblast,Glushkovo raion,Shagarovo,51.351101,34.676822,
29148,Engineering,Coastal link pontoon for unknown floating bridge system,Damaged,2024-08-21,Central Russia,Kursk oblast,Glushkovo raion,Shagarovo,51.350837,34.67655,
29151,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2024-07-20,,,,,,,
29152,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Pokrovsk raion,Kostiantynivka,,,"-941,-957,-959"
29157,Infantry fighting vehicles,BTR-70,Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Volnovakha raion,Solodke,,,-957
29158,Infantry fighting vehicles,BTR-70,Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Volnovakha raion,Solodke,,,-957
29159,Infantry fighting vehicles,BTR-70,Destroyed,2024-08-18,East Ukraine,Donetsk oblast,Volnovakha raion,Vuhledar,47.789854,37.357721,-957
29160,Infantry fighting vehicles,BMD-2,Captured,2024-08-19,Central Russia,Kursk oblast,,,,,"-937,-946,-932"
29161,Tanks,T-64BV,Destroyed,2024-06-11,East Ukraine,Donetsk oblast,Bakhmut raion,Ivano-Darivka,48.788528,38.180694,"-957,-959"
29163,Transport,Ural-4320,Destroyed,2024-04-11,East Ukraine,Luhansk oblast,,,,,"-937,-932"
29170,Tanks,T-90M 'Proryv',Destroyed,2024-08-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,,,-957
29171,Infantry fighting vehicles,BMP-2(K),Destroyed,2024-08-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,,,-957
29172,Infantry fighting vehicles,BTR-82AT,Destroyed,2024-08-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,47.960383,37.451237,-957
29173,Infantry fighting vehicles,BTR-80,Abandoned,2024-08-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,47.956328,37.465106,-957
29174,Infantry fighting vehicles,BTR-82AT,Abandoned,2024-08-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Heorhiivka,47.956328,37.465106,"-957,-956,-951"
29175,Infantry fighting vehicles,MT-LB,Destroyed,2024-08-20,East Ukraine,Kharkiv oblast,Chuhuiv raion,Vovchansk,50.300348,36.9247,-957
29176,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2024-08-20,East Ukraine,Donetsk oblast,Pokrovsk raion,Lastochkyne,48.148139,37.678056,
29177,Infantry fighting vehicles,BMP-2(K),Destroyed,2024-08-20,East Ukraine,Donetsk oblast,Volnovakha raion,Solodke,,,"-957,-959"
29178,Infantry fighting vehicles,BTR-82A(M),Destroyed,2024-08-20,East Ukraine,Donetsk oblast,Volnovakha raion,Urozhaine,,,-957
29181,Tanks,Unknown tank,Destroyed,2024-08-22,East Ukraine,Donetsk oblast,Pokrovsk raion,Marinka,47.940674,37.469629,"-941,-957,-940,-945"
